customer_id,age,gender,region,plan_type,total_usage,login_count,transaction_count,total_revenue,satisfaction_score,support_tickets,registration_date,last_activity_date,days_since_registration,days_since_activity,usage_intensity,engagement_score,marketing_channel,device_type,churned
40411,55,M,North,Basic,192,13,8,787.2457482720204,3.5837855285285984,4,2025-07-29 19:08:54.146636,2025-11-05 19:08:54.146636,397,298,0.4824120603015075,0.052763819095477386,Referral,Desktop,1
40412,68,M,South,Basic,409,8,6,1554.087302525263,4.573051868113986,0,2024-02-27 19:08:54.146636,2024-06-05 19:08:54.146636,915,816,0.4465065502183406,0.015283842794759825,Social Media,Mobile,1
40413,20,F,South,Premium,65,14,8,876.0327500910819,2.8869916743377053,3,2025-01-27 19:08:54.146636,2025-05-06 19:08:54.146636,580,481,0.11187607573149742,0.0378657487091222,Organic,Tablet,1
40414,50,M,West,Premium,235,17,9,596.8829210039761,1.1998856710780847,1,2026-07-15 19:08:54.146636,2026-08-30 19:08:54.146636,46,0,5.0,0.5531914893617021,Referral,Desktop,1
40415,32,M,North,Premium,399,14,14,2772.4190934024023,4.252726672414218,0,2026-01-02 19:08:54.146636,2026-04-11 19:08:54.146636,240,141,1.6556016597510372,0.11618257261410789,Organic,Mobile,1
40416,64,F,West,Enterprise,156,14,12,338.2857908520692,3.6927058552752916,4,2024-08-09 19:08:54.146636,2024-11-16 19:08:54.146636,751,652,0.2074468085106383,0.034574468085106384,Organic,Tablet,1
40417,22,M,East,Basic,213,12,6,250.2114294732343,4.714290775883142,2,2026-05-14 19:08:54.146636,2026-08-21 19:08:54.146636,108,9,1.9541284403669725,0.1651376146788991,Email,Mobile,0
40418,41,M,West,Premium,263,16,7,743.8221828032894,1.0117734742847686,1,2024-10-23 19:08:54.146636,2025-01-30 19:08:54.146636,676,577,0.38847858197932056,0.033973412112259974,Email,Desktop,1
40419,28,F,North,Premium,62,15,8,328.4549479588077,3.4193692862934086,1,2025-06-08 19:08:54.146636,2025-09-15 19:08:54.146636,448,349,0.13808463251670378,0.051224944320712694,Social Media,Tablet,1
40420,50,F,East,Basic,171,23,9,262.54756378133254,3.429620927356188,0,2026-03-08 19:08:54.146636,2026-06-15 19:08:54.146636,175,76,0.9715909090909091,0.18181818181818182,Email,Tablet,0
40421,40,F,South,Premium,102,20,7,1151.54984618217,3.3234589429366235,4,2024-12-06 19:08:54.146636,2025-03-15 19:08:54.146636,632,533,0.16113744075829384,0.04265402843601896,Paid Ads,Desktop,1
40422,27,F,South,Premium,539,14,8,929.2646108516839,1.8661518209382382,0,2023-11-18 19:08:54.146636,2024-02-25 19:08:54.146636,1016,917,0.5299901671583087,0.021632251720747297,Organic,Desktop,1
40423,69,M,East,Premium,622,14,6,768.8773546990633,2.1986990300654856,1,2023-12-09 19:08:54.146636,2024-03-17 19:08:54.146636,995,896,0.6244979919678715,0.020080321285140562,Email,Desktop,1
40424,60,F,North,Basic,338,13,7,344.9150684757982,3.497534511718018,2,2024-03-08 19:08:54.146636,2024-06-15 19:08:54.146636,905,806,0.3730684326710817,0.02207505518763797,Email,Mobile,1
40425,45,F,West,Premium,76,12,6,340.5070928663956,1.9794512421278392,3,2023-12-02 19:08:54.146636,2024-03-10 19:08:54.146636,1002,903,0.07577268195413758,0.01794616151545364,Email,Tablet,1
40426,56,F,South,Premium,1265,17,13,1527.156540920161,4.481617912343632,1,2024-03-29 19:08:54.146636,2024-07-06 19:08:54.146636,884,785,1.4293785310734464,0.03389830508474576,Paid Ads,Desktop,1
40427,34,F,East,Enterprise,60,10,6,1253.2291534738947,3.8524701439406237,1,2025-11-25 19:08:54.146636,2026-03-04 19:08:54.146636,278,179,0.21505376344086022,0.05734767025089606,Social Media,Mobile,1
40428,61,M,West,Basic,601,23,6,1407.818702986524,1.854532106996814,2,2023-12-21 19:08:54.146636,2024-03-29 19:08:54.146636,983,884,0.6107723577235772,0.029471544715447155,Referral,Mobile,1
40429,43,M,West,Basic,102,12,4,204.89816557217824,4.505406420088454,4,2026-07-27 19:08:54.146636,2026-08-30 19:08:54.146636,34,0,2.914285714285714,0.45714285714285713,Social Media,Desktop,0
40430,42,M,South,Basic,99,20,6,1320.362091752455,2.3500599040762986,2,2025-05-23 19:08:54.146636,2025-08-30 19:08:54.146636,464,365,0.2129032258064516,0.05591397849462366,Paid Ads,Mobile,1
40431,53,M,North,Basic,212,11,12,151.54542061111152,1.9766050623823794,3,2026-02-22 19:08:54.146636,2026-06-01 19:08:54.146636,189,90,1.1157894736842104,0.12105263157894737,Paid Ads,Mobile,0
40432,29,M,North,Basic,226,12,6,520.4174308573329,1.816334365790535,2,2025-02-22 19:08:54.146636,2025-06-01 19:08:54.146636,554,455,0.4072072072072072,0.032432432432432434,Paid Ads,Tablet,1
40433,20,M,East,Basic,189,15,5,658.5386127542074,4.677673765337813,2,2024-05-08 19:08:54.146636,2024-08-15 19:08:54.146636,844,745,0.22366863905325443,0.023668639053254437,Paid Ads,Mobile,1
40434,67,F,East,Premium,436,11,7,2662.704029072225,1.8266240601589692,3,2025-11-14 19:08:54.146636,2026-02-21 19:08:54.146636,289,190,1.5034482758620689,0.06206896551724138,Social Media,Tablet,1
40435,46,M,North,Premium,51,26,14,1483.4067569356846,3.1907419780596595,1,2025-04-18 19:08:54.146636,2025-07-26 19:08:54.146636,499,400,0.102,0.08,Organic,Mobile,1
40436,61,F,East,Enterprise,117,14,6,1522.4161438826536,1.0199533937861722,3,2025-11-10 19:08:54.146636,2026-02-17 19:08:54.146636,293,194,0.3979591836734694,0.06802721088435375,Organic,Mobile,1
40437,41,M,North,Basic,350,10,6,710.599075048965,2.286251182614484,2,2025-10-21 19:08:54.146636,2026-01-28 19:08:54.146636,313,214,1.1146496815286624,0.050955414012738856,Referral,Desktop,1
40438,36,M,South,Basic,204,19,6,2830.193845965295,2.653897746315313,1,2025-01-15 19:08:54.146636,2025-04-24 19:08:54.146636,592,493,0.3440134907251265,0.04215851602023609,Social Media,Mobile,1
40439,30,F,West,Basic,84,16,16,570.8251802858751,4.198100461545478,3,2026-02-21 19:08:54.146636,2026-05-31 19:08:54.146636,190,91,0.4397905759162304,0.16753926701570682,Social Media,Mobile,1
40440,33,M,East,Basic,167,14,4,838.1330796692594,1.9322992912270975,3,2024-09-23 19:08:54.146636,2024-12-31 19:08:54.146636,706,607,0.2362093352192362,0.02545968882602546,Organic,Mobile,1
40441,57,M,South,Basic,59,19,6,459.5983079945812,1.2265029108033692,0,2023-09-20 19:08:54.146636,2023-12-28 19:08:54.146636,1075,976,0.05483271375464684,0.023234200743494422,Paid Ads,Tablet,1
40442,44,F,North,Basic,92,13,6,1092.0393534399227,4.1681002750565455,0,2024-08-25 19:08:54.146636,2024-12-02 19:08:54.146636,735,636,0.125,0.025815217391304348,Organic,Tablet,1
40443,23,M,East,Basic,266,16,12,254.53971849288416,4.9712277264668225,1,2026-07-30 19:08:54.146636,2026-08-30 19:08:54.146636,31,0,8.3125,0.875,Referral,Mobile,0
40444,59,M,South,Premium,85,13,8,550.0044592792384,3.401547162020645,1,2024-07-05 19:08:54.146636,2024-10-12 19:08:54.146636,786,687,0.10800508259212198,0.026683608640406607,Organic,Desktop,1
40445,27,M,East,Premium,207,18,9,1904.4201295602647,3.949923349919987,2,2024-05-30 19:08:54.146636,2024-09-06 19:08:54.146636,822,723,0.2515188335358445,0.032806804374240585,Paid Ads,Desktop,1
40446,55,F,South,Premium,205,11,14,519.9419457493747,2.5376467780548198,2,2025-08-16 19:08:54.146636,2025-11-23 19:08:54.146636,379,280,0.5394736842105263,0.06578947368421052,Paid Ads,Mobile,1
40447,25,F,North,Basic,73,10,10,666.5589798110893,1.8689113517681815,4,2025-09-22 19:08:54.146636,2025-12-30 19:08:54.146636,342,243,0.21282798833819241,0.05830903790087463,Social Media,Mobile,1
40448,35,M,West,Premium,593,18,9,545.9037115895253,4.643441120974491,2,2023-12-09 19:08:54.146636,2024-03-17 19:08:54.146636,995,896,0.5953815261044176,0.02710843373493976,Social Media,Tablet,1
40449,49,F,South,Basic,244,20,8,899.3602749850638,4.267201673788924,1,2024-10-14 19:08:54.146636,2025-01-21 19:08:54.146636,685,586,0.3556851311953353,0.04081632653061224,Organic,Mobile,1
40450,34,F,North,Premium,393,16,7,598.3462929596426,4.517058676991599,1,2026-05-16 19:08:54.146636,2026-08-23 19:08:54.146636,106,7,3.6728971962616823,0.21495327102803738,Email,Desktop,0
40451,59,F,East,Enterprise,203,8,7,602.1532208019861,4.384050928646158,0,2024-11-08 19:08:54.146636,2025-02-15 19:08:54.146636,660,561,0.3071104387291982,0.0226928895612708,Social Media,Mobile,1
40452,19,M,West,Premium,330,8,8,3162.6191340619393,3.07480726050042,4,2026-02-06 19:08:54.146636,2026-05-16 19:08:54.146636,205,106,1.6019417475728155,0.07766990291262135,Email,Mobile,1
40453,61,F,West,Premium,202,11,10,136.523797142473,2.383684962628043,0,2025-06-18 19:08:54.146636,2025-09-25 19:08:54.146636,438,339,0.4601366742596811,0.04783599088838269,Referral,Mobile,1
40454,37,M,East,Basic,192,20,10,710.1533735463612,1.2471370420620413,3,2024-07-15 19:08:54.146636,2024-10-22 19:08:54.146636,776,677,0.2471042471042471,0.03861003861003861,Email,Desktop,1
40455,27,F,West,Premium,88,14,9,174.31381190378735,1.3602203978384413,4,2024-07-15 19:08:54.146636,2024-10-22 19:08:54.146636,776,677,0.11325611325611326,0.029601029601029602,Organic,Desktop,1
40456,26,M,East,Premium,56,13,8,136.35871895323464,4.129820152619754,4,2025-04-29 19:08:54.146636,2025-08-06 19:08:54.146636,488,389,0.11451942740286299,0.04294478527607362,Social Media,Desktop,1
40457,65,M,East,Enterprise,105,19,5,690.8318600645886,3.48423425856587,1,2026-06-21 19:08:54.146636,2026-08-30 19:08:54.146636,70,0,1.4788732394366197,0.3380281690140845,Organic,Desktop,0
40458,56,F,North,Premium,90,16,3,487.0231855623265,1.6749589471575885,4,2025-03-18 19:08:54.146636,2025-06-25 19:08:54.146636,530,431,0.1694915254237288,0.035781544256120526,Organic,Tablet,1
40459,58,F,East,Basic,267,16,7,486.5982909547763,1.6151948421522446,4,2023-09-24 19:08:54.146636,2024-01-01 19:08:54.146636,1071,972,0.2490671641791045,0.021455223880597014,Social Media,Mobile,1
40460,42,M,North,Enterprise,92,15,11,531.6742914385898,1.8888694380891486,1,2026-01-07 19:08:54.146636,2026-04-16 19:08:54.146636,235,136,0.3898305084745763,0.11016949152542373,Email,Mobile,1
40461,42,M,South,Premium,77,12,8,4468.654983374938,4.848778098377952,3,2026-05-21 19:08:54.146636,2026-08-28 19:08:54.146636,101,2,0.7549019607843137,0.19607843137254902,Organic,Mobile,0
40462,41,F,South,Basic,437,17,10,500.6724116667966,3.6329141878807145,4,2025-07-25 19:08:54.146636,2025-11-01 19:08:54.146636,401,302,1.0870646766169154,0.06716417910447761,Referral,Mobile,1
40463,23,F,East,Premium,122,8,10,265.6853412123424,4.972446656634908,5,2024-05-21 19:08:54.146636,2024-08-28 19:08:54.146636,831,732,0.1466346153846154,0.021634615384615384,Email,Mobile,1
40464,47,M,North,Premium,435,17,12,427.43958599031504,4.978821562222963,1,2023-12-04 19:08:54.146636,2024-03-12 19:08:54.146636,1000,901,0.43456543456543456,0.028971028971028972,Organic,Mobile,1
40465,27,F,South,Basic,373,17,14,1091.7198251667655,3.733723427381501,1,2023-11-23 19:08:54.146636,2024-03-01 19:08:54.146636,1011,912,0.3685770750988142,0.030632411067193676,Referral,Tablet,1
40466,56,F,North,Basic,393,15,11,1629.3051497919225,1.6970368144474053,5,2023-12-16 19:08:54.146636,2024-03-24 19:08:54.146636,988,889,0.39737108190091003,0.0262891809908999,Email,Desktop,1
40467,48,F,South,Basic,89,14,9,158.47795205703233,2.8892708501286073,3,2024-08-29 19:08:54.146636,2024-12-06 19:08:54.146636,731,632,0.12158469945355191,0.031420765027322405,Organic,Tablet,1
40468,35,M,East,Basic,55,11,6,1715.0612986033707,3.922254601444117,3,2024-10-12 19:08:54.146636,2025-01-19 19:08:54.146636,687,588,0.07994186046511628,0.024709302325581394,Referral,Mobile,1
40469,60,M,South,Basic,125,12,9,1566.0283357263172,2.0990576841920126,3,2025-10-12 19:08:54.146636,2026-01-19 19:08:54.146636,322,223,0.38699690402476783,0.06501547987616099,Referral,Tablet,1
40470,50,M,East,Basic,396,13,9,115.835652352714,1.2739548484193985,2,2025-11-30 19:08:54.146636,2026-03-09 19:08:54.146636,273,174,1.4452554744525548,0.08029197080291971,Social Media,Desktop,1
40471,36,M,East,Premium,878,8,8,1290.5465882705214,2.0156291790872207,1,2024-09-22 19:08:54.146636,2024-12-30 19:08:54.146636,707,608,1.2401129943502824,0.022598870056497175,Paid Ads,Mobile,1
40472,40,F,South,Basic,179,16,11,3118.5352101233093,4.553547839487451,4,2023-09-21 19:08:54.146636,2023-12-29 19:08:54.146636,1074,975,0.16651162790697674,0.025116279069767444,Paid Ads,Mobile,1
40473,22,F,East,Basic,87,24,5,186.4180064926885,1.7723797078437533,1,2026-04-10 19:08:54.146636,2026-07-18 19:08:54.146636,142,43,0.6083916083916084,0.20279720279720279,Social Media,Desktop,0
40474,43,M,North,Basic,107,10,9,681.8462620910906,4.616640491444383,1,2024-09-22 19:08:54.146636,2024-12-30 19:08:54.146636,707,608,0.15112994350282485,0.026836158192090395,Referral,Tablet,1
40475,46,M,North,Basic,439,17,3,2382.877033970277,2.193437328134409,5,2025-03-07 19:08:54.146636,2025-06-14 19:08:54.146636,541,442,0.8099630996309963,0.03690036900369004,Referral,Tablet,1
40476,41,M,North,Premium,74,10,5,1333.3825381833203,1.2150813183542932,1,2025-02-21 19:08:54.146636,2025-05-31 19:08:54.146636,555,456,0.13309352517985612,0.02697841726618705,Social Media,Desktop,1
40477,23,F,West,Basic,130,9,6,381.14358729730145,3.3582871759076993,2,2025-09-08 19:08:54.146636,2025-12-16 19:08:54.146636,356,257,0.3641456582633053,0.04201680672268908,Referral,Tablet,1
40478,56,M,South,Enterprise,412,16,10,2890.093672043325,3.384442817670152,2,2026-06-22 19:08:54.146636,2026-08-30 19:08:54.146636,69,0,5.885714285714286,0.37142857142857144,Paid Ads,Tablet,0
40479,21,F,South,Enterprise,114,17,6,1313.5289829368694,2.058185605641931,1,2023-09-10 19:08:54.146636,2023-12-18 19:08:54.146636,1085,986,0.10497237569060773,0.02117863720073665,Social Media,Tablet,1
40480,65,M,West,Basic,212,10,10,1608.4654585572043,4.169266908463513,1,2024-06-14 19:08:54.146636,2024-09-21 19:08:54.146636,807,708,0.2623762376237624,0.024752475247524754,Social Media,Desktop,1
40481,59,F,South,Premium,109,26,5,1102.4121087467008,1.2649416188348077,1,2025-05-07 19:08:54.146636,2025-08-14 19:08:54.146636,480,381,0.22661122661122662,0.06444906444906445,Organic,Mobile,1
40482,43,F,North,Basic,62,22,6,309.41014742900677,3.2032298392292655,2,2025-07-26 19:08:54.146636,2025-11-02 19:08:54.146636,400,301,0.1546134663341646,0.06982543640897755,Organic,Desktop,1
40483,32,F,West,Basic,133,18,6,379.5431656870723,3.644549201341092,3,2024-04-24 19:08:54.146636,2024-08-01 19:08:54.146636,858,759,0.1548311990686845,0.027939464493597205,Paid Ads,Desktop,1
40484,30,M,West,Enterprise,53,23,7,643.1851075052884,2.528774915840588,2,2025-02-13 19:08:54.146636,2025-05-23 19:08:54.146636,563,464,0.09397163120567376,0.05319148936170213,Referral,Desktop,1
40485,57,M,North,Premium,551,21,7,529.1321679094152,3.437955196691912,2,2023-09-28 19:08:54.146636,2024-01-05 19:08:54.146636,1067,968,0.5159176029962547,0.026217228464419477,Email,Desktop,1
40486,39,M,South,Basic,83,21,3,1098.5072532653696,3.038064737990238,1,2026-01-26 19:08:54.146636,2026-05-05 19:08:54.146636,216,117,0.3824884792626728,0.11059907834101383,Email,Tablet,1
40487,30,M,East,Basic,240,20,9,1134.4818622552632,3.1049704615549993,4,2024-03-20 19:08:54.146636,2024-06-27 19:08:54.146636,893,794,0.2684563758389262,0.03243847874720358,Organic,Desktop,1
40488,56,M,East,Premium,678,9,9,624.1070457667903,4.859334921848554,1,2025-08-20 19:08:54.146636,2025-11-27 19:08:54.146636,375,276,1.803191489361702,0.047872340425531915,Social Media,Desktop,1
40489,34,F,South,Basic,557,17,6,1547.252878021115,3.822398635350806,1,2025-08-14 19:08:54.146636,2025-11-21 19:08:54.146636,381,282,1.4581151832460733,0.060209424083769635,Referral,Tablet,1
40490,53,F,East,Basic,72,15,6,1135.0623064910847,2.6267613045308265,2,2025-06-20 19:08:54.146636,2025-09-27 19:08:54.146636,436,337,0.16475972540045766,0.04805491990846682,Email,Mobile,1
40491,56,M,West,Basic,325,18,6,5741.119577728524,2.082706966900912,2,2023-10-19 19:08:54.146636,2024-01-26 19:08:54.146636,1046,947,0.3104106972301815,0.022922636103151862,Paid Ads,Desktop,1
40492,65,M,East,Basic,153,13,5,641.1967031012873,4.016685476589233,2,2024-06-22 19:08:54.146636,2024-09-29 19:08:54.146636,799,700,0.19125,0.0225,Organic,Tablet,1
40493,42,F,South,Basic,67,13,9,1029.0748027199184,2.6396020833276976,2,2024-12-15 19:08:54.146636,2025-03-24 19:08:54.146636,623,524,0.10737179487179487,0.035256410256410256,Referral,Mobile,1
40494,51,F,South,Basic,285,14,8,713.2216824729918,4.0831261562771815,1,2025-11-28 19:08:54.146636,2026-03-07 19:08:54.146636,275,176,1.0326086956521738,0.07971014492753623,Referral,Desktop,1
40495,38,M,South,Basic,558,15,5,168.79551751989897,2.748406592481945,1,2026-06-22 19:08:54.146636,2026-08-30 19:08:54.146636,69,0,7.9714285714285715,0.2857142857142857,Referral,Tablet,0
40496,42,M,West,Premium,94,17,7,2177.7639372912568,2.9117906502182844,0,2026-05-30 19:08:54.146636,2026-08-30 19:08:54.146636,92,0,1.010752688172043,0.25806451612903225,Social Media,Desktop,0
40497,42,M,South,Premium,78,10,11,2351.3685409285736,1.2796492284358085,1,2025-06-19 19:08:54.146636,2025-09-26 19:08:54.146636,437,338,0.1780821917808219,0.04794520547945205,Email,Tablet,1
40498,39,M,East,Premium,120,17,7,1616.5775797585989,1.5644365629231252,1,2025-01-06 19:08:54.146636,2025-04-15 19:08:54.146636,601,502,0.19933554817275748,0.03986710963455149,Social Media,Tablet,1
40499,40,F,South,Basic,83,14,7,661.5217694277906,3.2800066157774794,1,2025-08-12 19:08:54.146636,2025-11-19 19:08:54.146636,383,284,0.21614583333333334,0.0546875,Paid Ads,Desktop,1
40500,42,M,South,Basic,93,16,13,342.7970133590882,4.62744994737931,1,2025-03-12 19:08:54.146636,2025-06-19 19:08:54.146636,536,437,0.17318435754189945,0.054003724394785846,Social Media,Tablet,1
40501,31,F,South,Enterprise,155,12,13,706.3790442562852,2.0655478791403015,2,2025-05-28 19:08:54.146636,2025-09-04 19:08:54.146636,459,360,0.33695652173913043,0.05434782608695652,Referral,Desktop,1
40502,31,M,West,Basic,73,12,8,122.25407827524336,4.554227967025037,3,2025-10-07 19:08:54.146636,2026-01-14 19:08:54.146636,327,228,0.2225609756097561,0.06097560975609756,Email,Desktop,1
40503,43,F,West,Basic,68,9,10,266.2992447670239,3.8444003527417876,4,2024-07-21 19:08:54.146636,2024-10-28 19:08:54.146636,770,671,0.08819714656290532,0.02464332036316472,Email,Mobile,1
40504,57,M,West,Premium,170,17,15,269.19251445881207,2.8854385373445894,2,2026-06-22 19:08:54.146636,2026-08-30 19:08:54.146636,69,0,2.4285714285714284,0.45714285714285713,Organic,Mobile,0
40505,47,M,West,Premium,151,9,6,845.5493301088303,3.7145405753490635,4,2024-05-15 19:08:54.146636,2024-08-22 19:08:54.146636,837,738,0.1801909307875895,0.017899761336515514,Referral,Mobile,1
40506,43,F,North,Basic,325,19,5,475.6541434612281,4.409681426395632,2,2025-02-26 19:08:54.146636,2025-06-05 19:08:54.146636,550,451,0.5898366606170599,0.043557168784029036,Paid Ads,Tablet,1
40507,55,F,North,Basic,338,15,10,387.17728467885735,3.3848192851862846,1,2024-01-08 19:08:54.146636,2024-04-16 19:08:54.146636,965,866,0.3498964803312629,0.025879917184265012,Paid Ads,Tablet,1
40508,39,F,East,Premium,195,15,7,5902.119203592386,1.093579767832363,3,2026-01-07 19:08:54.146636,2026-04-16 19:08:54.146636,235,136,0.826271186440678,0.09322033898305085,Paid Ads,Desktop,1
40509,56,F,South,Premium,434,22,11,469.73435995490513,1.7622121388883167,3,2024-09-21 19:08:54.146636,2024-12-29 19:08:54.146636,708,609,0.61212976022567,0.0465444287729196,Organic,Desktop,1
40510,56,M,West,Basic,69,16,8,369.40121906073364,1.8876958905176098,3,2024-03-28 19:08:54.146636,2024-07-05 19:08:54.146636,885,786,0.07787810383747178,0.02708803611738149,Social Media,Desktop,1
40511,51,F,West,Basic,74,12,3,1205.144609506628,1.363655801478242,1,2023-11-08 19:08:54.146636,2024-02-15 19:08:54.146636,1026,927,0.07205452775073028,0.014605647517039922,Organic,Tablet,1
40512,42,M,South,Basic,169,19,7,939.8169894888431,1.536247627606358,1,2025-10-28 19:08:54.146636,2026-02-04 19:08:54.146636,306,207,0.5504885993485342,0.08469055374592833,Referral,Tablet,1
40513,53,M,South,Enterprise,623,19,7,456.23827854205393,2.3521951819131464,2,2025-06-20 19:08:54.146636,2025-09-27 19:08:54.146636,436,337,1.425629290617849,0.059496567505720827,Email,Tablet,1
40514,30,M,North,Premium,200,14,11,220.65015408166246,1.3168997018895192,1,2024-07-26 19:08:54.146636,2024-11-02 19:08:54.146636,765,666,0.26109660574412535,0.03263707571801567,Referral,Mobile,1
40515,46,M,South,Enterprise,147,16,5,698.8449567634814,2.448260413995088,1,2024-07-03 19:08:54.146636,2024-10-10 19:08:54.146636,788,689,0.18631178707224336,0.026615969581749048,Referral,Tablet,1
40516,59,M,North,Enterprise,94,18,6,1543.7276582306274,2.529889271847994,1,2024-03-13 19:08:54.146636,2024-06-20 19:08:54.146636,900,801,0.10432852386237514,0.026637069922308545,Social Media,Desktop,1
40517,26,M,South,Basic,775,12,4,285.8015049188465,2.7390785100220194,1,2024-02-11 19:08:54.146636,2024-05-20 19:08:54.146636,931,832,0.8315450643776824,0.017167381974248927,Referral,Tablet,1
40518,32,F,South,Basic,135,19,6,425.1782680170114,2.8144554256188115,2,2024-04-29 19:08:54.146636,2024-08-06 19:08:54.146636,853,754,0.15807962529274006,0.02927400468384075,Email,Tablet,1
40519,48,M,West,Basic,113,14,7,536.5899976553662,3.666111109544767,0,2025-10-24 19:08:54.146636,2026-01-31 19:08:54.146636,310,211,0.3633440514469453,0.06752411575562701,Referral,Tablet,1
40520,61,M,West,Basic,145,13,11,1693.8449803342187,3.6794821567635005,1,2023-12-14 19:08:54.146636,2024-03-22 19:08:54.146636,990,891,0.14631685166498487,0.024217961654894045,Referral,Mobile,1
40521,44,F,North,Enterprise,246,12,3,1025.7132636087008,4.003061827814873,3,2025-02-24 19:08:54.146636,2025-06-03 19:08:54.146636,552,453,0.4448462929475588,0.027124773960216998,Social Media,Tablet,1
40522,48,M,South,Basic,62,10,8,622.6178151901831,3.4649021009285694,3,2024-09-07 19:08:54.146636,2024-12-15 19:08:54.146636,722,623,0.08575380359612725,0.024896265560165973,Social Media,Tablet,1
40523,27,F,West,Basic,74,13,10,1106.7434301533908,4.208304353999738,2,2024-08-26 19:08:54.146636,2024-12-03 19:08:54.146636,734,635,0.10068027210884353,0.031292517006802724,Email,Tablet,1
40524,68,M,North,Basic,940,10,16,513.4251183982788,1.3862031230450276,5,2025-08-27 19:08:54.146636,2025-12-04 19:08:54.146636,368,269,2.5474254742547426,0.07046070460704607,Paid Ads,Desktop,1
40525,54,M,West,Premium,142,17,5,453.194525524337,4.720309308615176,5,2026-02-11 19:08:54.146636,2026-05-21 19:08:54.146636,200,101,0.7064676616915423,0.10945273631840796,Email,Mobile,1
40526,24,F,East,Basic,217,13,10,1252.205855110775,2.0259024814630213,2,2026-07-02 19:08:54.146636,2026-08-30 19:08:54.146636,59,0,3.6166666666666667,0.38333333333333336,Social Media,Desktop,0
40527,49,F,North,Premium,142,21,9,885.8458554623465,3.2888550465420807,6,2026-02-22 19:08:54.146636,2026-06-01 19:08:54.146636,189,90,0.7473684210526316,0.15789473684210525,Organic,Mobile,0
40528,69,M,East,Basic,50,17,4,756.6094778547155,2.994797983817739,0,2024-09-07 19:08:54.146636,2024-12-15 19:08:54.146636,722,623,0.06915629322268327,0.029045643153526972,Organic,Mobile,1
40529,28,F,South,Basic,328,20,9,614.3476485268011,3.8093767969148313,2,2025-11-01 19:08:54.146636,2026-02-08 19:08:54.146636,302,203,1.0825082508250825,0.09570957095709572,Referral,Tablet,1
40530,65,M,North,Basic,180,12,7,282.8619107362616,3.397446338627124,2,2025-06-10 19:08:54.146636,2025-09-17 19:08:54.146636,446,347,0.40268456375838924,0.042505592841163314,Referral,Tablet,1
40531,62,F,East,Enterprise,183,17,4,266.5741094402827,2.3739763416439508,3,2024-05-26 19:08:54.146636,2024-09-02 19:08:54.146636,826,727,0.22128174123337363,0.02539298669891173,Paid Ads,Tablet,1
40532,45,F,South,Enterprise,195,12,8,3029.8673758127566,4.632033171796943,2,2023-10-04 19:08:54.146636,2024-01-11 19:08:54.146636,1061,962,0.18361581920903955,0.018832391713747645,Referral,Tablet,1
40533,21,M,North,Premium,94,7,10,958.3157723592199,1.5192009735549008,5,2024-05-19 19:08:54.146636,2024-08-26 19:08:54.146636,833,734,0.11270983213429256,0.02038369304556355,Organic,Desktop,1
40534,65,F,South,Premium,399,19,7,550.081937019784,3.1499086740720608,2,2024-01-13 19:08:54.146636,2024-04-21 19:08:54.146636,960,861,0.41519250780437045,0.027055150884495317,Social Media,Desktop,1
40535,62,M,East,Premium,375,19,7,739.9580381208144,2.603320063129488,1,2025-10-12 19:08:54.146636,2026-01-19 19:08:54.146636,322,223,1.1609907120743035,0.0804953560371517,Paid Ads,Mobile,1
40536,48,M,North,Basic,109,15,10,166.4227566423756,4.7269409490179175,2,2024-06-30 19:08:54.146636,2024-10-07 19:08:54.146636,791,692,0.13762626262626262,0.03156565656565657,Paid Ads,Tablet,1
40537,46,F,South,Premium,410,15,6,345.19450941764626,3.568905443817386,5,2025-09-15 19:08:54.146636,2025-12-23 19:08:54.146636,349,250,1.1714285714285715,0.06,Social Media,Mobile,1
40538,50,F,South,Premium,642,18,7,411.1408189912479,3.477635540462422,3,2023-12-04 19:08:54.146636,2024-03-12 19:08:54.146636,1000,901,0.6413586413586414,0.024975024975024976,Organic,Mobile,1
40539,21,M,West,Premium,52,18,10,582.739522190148,2.8057710093702135,1,2026-01-17 19:08:54.146636,2026-04-26 19:08:54.146636,225,126,0.23008849557522124,0.12389380530973451,Referral,Mobile,1
40540,64,F,East,Premium,271,19,11,163.27084025202083,4.883796354062322,0,2025-12-16 19:08:54.146636,2026-03-25 19:08:54.146636,257,158,1.050387596899225,0.11627906976744186,Referral,Desktop,1
40541,43,M,North,Basic,308,16,6,1549.6035140429026,1.858006056724819,3,2023-12-31 19:08:54.146636,2024-04-08 19:08:54.146636,973,874,0.3162217659137577,0.022587268993839837,Email,Tablet,1
40542,48,F,North,Basic,168,17,8,158.43725642884027,2.1860031724832703,1,2023-09-11 19:08:54.146636,2023-12-19 19:08:54.146636,1084,985,0.15483870967741936,0.02304147465437788,Email,Tablet,1
40543,48,F,South,Basic,63,15,7,319.14513963796924,2.3380288650601346,0,2023-09-09 19:08:54.146636,2023-12-17 19:08:54.146636,1086,987,0.05795768169273229,0.020239190432382703,Organic,Mobile,1
40544,44,F,East,Premium,80,19,6,1016.8469115162364,4.007331745725461,2,2026-06-08 19:08:54.146636,2026-08-30 19:08:54.146636,83,0,0.9523809523809523,0.2976190476190476,Organic,Tablet,0
